atu,topic,title,culture,author,origin_raw,source_page
237,The Parrot That Talked Too Much,The Magpie and the Eel,Germany,Hans Sachs,Germany (Hans Sachs),type0237.html
237,The Parrot That Talked Too Much,"[August 4, 1558]",,,,type0237.html
237,The Parrot That Talked Too Much,Moral,,,,type0237.html
237,The Parrot That Talked Too Much,The Innkeeper and the Magpie,Germany / France,,Germany / France,type0237.html
237,The Parrot That Talked Too Much,The Shamed Master Baker,Germany,,Germany,type0237.html
237,The Parrot That Talked Too Much,The Parrot,Germany,,Germany,type0237.html
237,The Parrot That Talked Too Much,"""Bread in the Cupboard""",Denmark,,Denmark,type0237.html
237,The Parrot That Talked Too Much,The Mayor Buys Peat,Poland,,Poland,type0237.html
237,The Parrot That Talked Too Much,The Parrot and the Servant Girl,Poland,,Poland,type0237.html
237,The Parrot That Talked Too Much,The Parrot,England,Yorkshire,England (Yorkshire),type0237.html
237,The Parrot That Talked Too Much,The Parrot and the Oilman,Iran,,Iran,type0237.html
237,The Parrot That Talked Too Much,Count Fiesco's Parrot,Italy,,Italy,type0237.html
243A,Hear No Evil See No Evil Speak No Evil,A Brahmin Asks Two Parrots to Keep an Eye on His Wife,The Jataka,,The Jataka,type0243a.html
243A,Hear No Evil See No Evil Speak No Evil,How a Parrot Told Tales of His Mistress and Had His Neck Wrung,The Jataka,,The Jataka,type0243a.html
243A,Hear No Evil See No Evil Speak No Evil,Of Maintaining Truth to the Last,Gesta Romanorum,,Gesta Romanorum,type0243a.html
243A,Hear No Evil See No Evil Speak No Evil,Application,,,,type0243a.html
243A,Hear No Evil See No Evil Speak No Evil,The Three Roosters,Germany/France,,Germany/France,type0243a.html
1422,The Parrot and the Adulterous Woman,Example of the Man and the Woman and the Parrot and Their Maidservant,The Book of Sindibâd,,The Book of Sindibâd,type1422.html
1422,The Parrot and the Adulterous Woman,The Tale of the Husband and the Parrot).,1001 Nights,,1001 Nights,type1422.html
1422,The Parrot and the Adulterous Woman,"Story of the Confectioner, His Wife, and the Parrot",1001 Nights,,1001 Nights,type1422.html
1422,The Parrot and the Adulterous Woman,The Second Vezir's Story,Turkey,History of the Forty Vezirs,Turkey (History of the Forty Vezirs),type1422.html
1422,The Parrot and the Adulterous Woman,"The Burgess, His Wife, and the Magpie",Seven Wise Masters,,Seven Wise Masters,type1422.html
1422,The Parrot and the Adulterous Woman,Additional tales of type 1422,,,,type1422.html
1422,The Parrot and the Adulterous Woman,Related tales,,,,type1422.html
1422,The Parrot and the Adulterous Woman,Commentary,,,,type1422.html
244,Peacock Plumes,The Jay and the Peacock,Aesop,,Aesop,type0244.html
244,Peacock Plumes,The Jackdaw and the Pigeons,Aesop,,Aesop,type0244.html
244,Peacock Plumes,The Vain Jackdaw,Aesop,,Aesop,type0244.html
244,Peacock Plumes,The Jay in the Feathers of the Peacock,Jean de La Fontaine,,Jean de La Fontaine,type0244.html
244,Peacock Plumes,Jupiter and the Birds,Ambrose Bierce,,Ambrose Bierce,type0244.html
244,Peacock Plumes,The Painted Jackal,India,,India,type0244.html
244,Peacock Plumes,The Blue Jackal,Tibet,,Tibet,type0244.html
244,Peacock Plumes,The Painted Jackal,Pakistan,,Pakistan,type0244.html
244,Peacock Plumes,The Jackal King,Kashmir,,Kashmir,type0244.html
1423,The Enchanted Pear Tree,Boccaccio's Story of Lydia and Pyrrhus,,,,type1423.html
1423,The Enchanted Pear Tree,Chaucer's Merchant's Tale,,,,type1423.html
1423,The Enchanted Pear Tree,The Story of Lydia and Pyrrhus,Giovanni Boccaccio,,Giovanni Boccaccio,type1423.html
1423,The Enchanted Pear Tree,The Merchant's Tale,Geoffrey Chaucer,,Geoffrey Chaucer,type1423.html
1423,The Enchanted Pear Tree,Story of the Credulous Husband,1001 Nights,translated by John Payne,1001 Nights (translated by John Payne),type1423.html
1423,The Enchanted Pear Tree,The Story of the Simpleton Husband,1001 Nights,translated by Richard Burton,1001 Nights (translated by Richard Burton),type1423.html
1423,The Enchanted Pear Tree,The Twenty-Ninth Vizier's Story,Turkey,,Turkey,type1423.html
1423,The Enchanted Pear Tree,"Husband, Wife, Lover, and Mango Tree",Tibet/Nepal,,Tibet/Nepal,type1423.html
1423,The Enchanted Pear Tree,"The Fourth Lady, Her Husband, and the Brahmin",India/Persia,,India/Persia,type1423.html
1423,The Enchanted Pear Tree,Frame Story,,,,type1423.html
1423,The Enchanted Pear Tree,Story 8,,,,type1423.html
1423,The Enchanted Pear Tree,The Vibhîtaka Tree,India,,India,type1423.html
,Charles Perrault's Mother Goose Tales,The Man,,,,perrault.html
,Charles Perrault's Mother Goose Tales,The Stories,"Stories or Tales from Times Past; or, Tales of Mother Goose",1697,"Stories or Tales from Times Past; or, Tales of Mother Goose (1697)",perrault.html
,Charles Perrault's Mother Goose Tales,Perrault's verse narratives,,,,perrault.html
,Charles Perrault's Mother Goose Tales,General,,,,perrault.html
,Charles Perrault's Mother Goose Tales,Electronic texts,,,,perrault.html
,Charles Perrault's Mother Goose Tales,Scanned books in English,,,,perrault.html
,Charles Perrault's Mother Goose Tales,Scanned books in French,,,,perrault.html
,Folktales from the Philippines,How the First Head Was Taken,Igorot,,Igorot,philippines.html
,Folktales from the Philippines,The Man with the Coconuts,Tinguian,,Tinguian,philippines.html
,Folktales from the Philippines,The Boy Who Became a Stone,Tinguian,,Tinguian,philippines.html
,Folktales from the Philippines,Dogedog,Tinguian,,Tinguian,philippines.html
,Folktales from the Philippines,The Carabao and the Shell,Tinguian,,Tinguian,philippines.html
,The Pied Piper of Hameln,and related legends from other towns,,,,hameln.html
,The Pied Piper of Hameln,Ratcatchers Who Abduct Children,,,,hameln.html
,The Pied Piper of Hameln,Ratcatchers,But No Abduction of Children,,,hameln.html
,The Pied Piper of Hameln,Mysterious Disappearance of Children,,,,hameln.html
,The Pied Piper of Hameln,The Children of Hameln,Jacob and Wilhelm Grimm,,Jacob and Wilhelm Grimm,hameln.html
,The Pied Piper of Hameln,The Pied Piper of Hamelin: A Child's Story,Robert Browning,,Robert Browning,hameln.html
,The Pied Piper of Hameln,A Miracle of God at Hameln,Graf Froben Christoph von Zimmern,,Graf Froben Christoph von Zimmern,hameln.html
,The Pied Piper of Hameln,A Miraculous Passage in Hamelen,James Howell,,James Howell,hameln.html
,The Pied Piper of Hameln,The Pide Piper,Richard Verstegan,,Richard Verstegan,hameln.html
,The Pied Piper of Hameln,The Pyed Piper,Nathaniel Wanley,,Nathaniel Wanley,hameln.html
,The Pied Piper of Hameln,"A Marvellous Prank Plaid by the Devil at Hamelen, a Town in Germany",George Sinclair,,George Sinclair,hameln.html
,The Pied Piper of Hameln,The Magic Fife,Germany,,Germany,hameln.html
,The Pied Piper of Hameln,The Ratcatcher of Korneuburg,Austria,,Austria,hameln.html
,The Pied Piper of Hameln,The Pied Piper of Newtown,England,,England,hameln.html
,The Pied Piper of Hameln,The Ratcatcher,Jacob and Wilhelm Grimm,,Jacob and Wilhelm Grimm,hameln.html
,The Pied Piper of Hameln,The Rats in Neustadt-Eberswalde,J. D. H. Temme,,J. D. H. Temme,hameln.html
,The Pied Piper of Hameln,Katzenveit as an Exterminator in Tripstrille,Germany,,Germany,hameln.html
,The Pied Piper of Hameln,The Expulsion of Rats from the Island of Ummanz,A. Haas,,A. Haas,hameln.html
,The Pied Piper of Hameln,Rübezahl Becomes a Ratcatcher,"Moravia, Johannes Praetorius",,"Moravia, Johannes Praetorius",hameln.html
,The Pied Piper of Hameln,The Ratcatcher of Freistadt,Austria,,Austria,hameln.html
,The Pied Piper of Hameln,The Music Man,Austria,,Austria,hameln.html
,The Pied Piper of Hameln,Mice in Glurns,Austria / Italy,,Austria / Italy,hameln.html
,The Pied Piper of Hameln,The Rat Hunter,Denmark,,Denmark,hameln.html
,The Pied Piper of Hameln,The Magician and the Rats,Ireland,,Ireland,hameln.html
,The Pied Piper of Hameln,Mice in Akureyar,Iceland,,Iceland,hameln.html
,The Pied Piper of Hameln,Angionini the Magician,France,,France,hameln.html
,The Pied Piper of Hameln,Avicenna and the Mouse Plague at Aleppo,Syria,,Syria,hameln.html
,The Pied Piper of Hameln,The Devil in Likeness of a Pied Piper,Robert Burton,,Robert Burton,hameln.html
,The Pied Piper of Hameln,The Devil in Hameln,Germany,,Germany,hameln.html
,The Pied Piper of Hameln,Hurdy-Gurdy Player Abducts Children,A. Kuhn and W. Schwartz,,A. Kuhn and W. Schwartz,hameln.html
,The Pied Piper of Hameln,Children's Pilgrimage,Ludwig Bechstein,,Ludwig Bechstein,hameln.html
,The Pied Piper of Hameln,The Children of Erfurt,Germany,,Germany,hameln.html
,The Pied Piper of Hameln,The Dancing Children of Erfurt,J. G. Th. Grässe,,J. G. Th. Grässe,hameln.html
,The Pied Piper of Hameln,Tradition's Hoary Legend,"Northern Ireland, James Kirkpatrick",,"Northern Ireland, James Kirkpatrick",hameln.html
7080,Plague Legends,"Plus ça change, plus c'est la même chose.",,,,type7080.html
7080,Plague Legends,The Black Death in Denmark,Denmark,,Denmark,type7080.html
7080,Plague Legends,The Churchyard on the Island of Fur,Denmark,,Denmark,type7080.html
7080,Plague Legends,The Black Death in Iceland,Iceland,,Iceland,type7080.html
7080,Plague Legends,The Coffin,The Netherlands,,The Netherlands,type7080.html
7080,Plague Legends,The Best Physick Against the Plague,England,,England,type7080.html
7080,Plague Legends,A Most Excellent Preservative Against the Plague,England,,England,type7080.html
7080,Plague Legends,Protection from the Plague,England,,England,type7080.html
7080,Plague Legends,Cholera in London,England,,England,type7080.html
7080,Plague Legends,The Monster Fed Felen,Wales,,Wales,type7080.html
7080,Plague Legends,Sneezing,Sir Walter Scott,,Sir Walter Scott,type7080.html
7080,Plague Legends,The Churchyard of Crail,Scotland,,Scotland,type7080.html
7080,Plague Legends,The Galar Mor -- The Great Disease,Scotland,,Scotland,type7080.html
7080,Plague Legends,The Yellow Plague,Ireland,,Ireland,type7080.html
7080,Plague Legends,Plague Symbols,Cornwall / Poland,,Cornwall / Poland,type7080.html
7080,Plague Legends,The Plague-Swarm,Poland,,Poland,type7080.html
7080,Plague Legends,The Plague Maiden,Poland,,Poland,type7080.html
7080,Plague Legends,Commentary,,,,type7080.html
7080,Plague Legends,The Locked-Up Plague,Poland,,Poland,type7080.html
7080,Plague Legends,The Plague-Omen,Poland,,Poland,type7080.html
7080,Plague Legends,The Plague in Hiiumaa,Estonia,,Estonia,type7080.html
7080,Plague Legends,The Plague,Russia,,Russia,type7080.html
7080,Plague Legends,The Sacrifice,Austria,,Austria,type7080.html
7080,Plague Legends,The Plague: Six Lusatian Legends,Germany / Poland,,Germany / Poland,type7080.html
7080,Plague Legends,The Burning of the Jews in Strasbourg,Germany / France,,Germany / France,type7080.html
7080,Plague Legends,Persecution of the Jews During the Plague,Germany,,Germany,type7080.html
7080,Plague Legends,The Tall Man in the Murder Lane in Hof,Germany,,Germany,type7080.html
7080,Plague Legends,The Last Plague Death in Motzlar,Germany,,Germany,type7080.html
7080,Plague Legends,Mother Gauerken Brings the Plague,Germany,,Germany,type7080.html
7080,Plague Legends,Plague-Flies,Germany,,Germany,type7080.html
7080,Plague Legends,The Unfortunate Wedding at Grimma,Germany,,Germany,type7080.html
7080,Plague Legends,Cholera,Germany,,Germany,type7080.html
7080,Plague Legends,The Wedged-In Plague Smoke,Switzerland,,Switzerland,type7080.html
7080,Plague Legends,The Plague Column in Auer,Italy,,Italy,type7080.html
7080,Plague Legends,Astrological Portents,Italy / Spain / France,,Italy / Spain / France,type7080.html
7080,Plague Legends,Amabie: The Ancient Beast Helping Japan Ward Off the Coronavirus,Japan,,Japan,type7080.html
7080,Plague Legends,The Plague among the Beasts,Robert Dodsley,,Robert Dodsley,type7080.html
1,Playing Dead,Reynard Steals Fish,Joseph Jacobs,,Joseph Jacobs,type0001.html
1,Playing Dead,Two Foxes Steal Herrings,Scotland,,Scotland,type0001.html
1,Playing Dead,The Fox and the Lapp,Andrew Lang,,Andrew Lang,type0001.html
1,Playing Dead,"Mr. Fox Goes a-Hunting, but Mr. Rabbit Bags the Game",Joel Chandler Harris,,Joel Chandler Harris,type0001.html
1,Playing Dead,How Brother Fox Was Too Smart,Joel Chandler Harris,,Joel Chandler Harris,type0001.html
1,Playing Dead,Playing Dead Twice in the Road,"Virginia, USA",,"Virginia, USA",type0001.html
1,Playing Dead,Version A,,,,type0001.html
1,Playing Dead,Version B,,,,type0001.html
1,Playing Dead,Version C,,,,type0001.html
1,Playing Dead,Version D,,,,type0001.html
1,Playing Dead,The Fox,Palestine,,Palestine,type0001.html
1,Playing Dead,Mantharaka's Rescue,The Panchatantra,,The Panchatantra,type0001.html
,Dishonest Surveyor and Plowman Legends,The Cursed Land Surveyors,Germany,,Germany,plowman.html
,Dishonest Surveyor and Plowman Legends,The Displaced Boundary Stone,Germany,,Germany,plowman.html
,Dishonest Surveyor and Plowman Legends,Jörle Knix,Germany,,Germany,plowman.html
,Dishonest Surveyor and Plowman Legends,The Dishonest Plowman,Germany,,Germany,plowman.html
,Dishonest Surveyor and Plowman Legends,The Seven Steps,Germany,,Germany,plowman.html
,Dishonest Surveyor and Plowman Legends,Land Plowed Away,Germany,,Germany,plowman.html
,Dishonest Surveyor and Plowman Legends,Punishment for Removing Land-Marks,Denmark,,Denmark,plowman.html
,Dishonest Surveyor and Plowman Legends,The Glowing Surveyor,Netherlands,,Netherlands,plowman.html
,Dishonest Surveyor and Plowman Legends,The Boundary Wrongdoer in Siggenthal,Switzerland,,Switzerland,plowman.html
,Dishonest Surveyor and Plowman Legends,The Boundary Stone,Italy / Austria,,Italy / Austria,plowman.html
,Dishonest Surveyor and Plowman Legends,Old Taylor's Ghost,England,,England,plowman.html
,Dishonest Surveyor and Plowman Legends,Commentary,,,,plowman.html
1592B,The Pot That Died,Nasreddin Hodja Borrows a Cauldron,Turkey,,Turkey,type1592b.html
1592B,The Pot That Died,The Cogia Borrowed a Cauldron,Turkey,,Turkey,type1592b.html
1592B,The Pot That Died,The Cauldron That Died,Palestine,,Palestine,type1592b.html
704,The Princess on the Pea,The Princess on the Pea,Denmark,,Denmark,type0704.html
704,The Princess on the Pea,The Most Sensitive Woman,Italy,,Italy,type0704.html
704,The Princess on the Pea,The Three Delicate Wives of King Virtue-Banner: Which Is the Most Delicate?,India,,India,type0704.html
545B,Puss in Boots,Costantino and His Cat,Fiovanni Francesco Straparola,,Fiovanni Francesco Straparola,type0545blit.html
545B,Puss in Boots,Gagliuso,Giambattista Basile,,Giambattista Basile,type0545blit.html
545B,Puss in Boots,"The Master Cat; or, Puss in Boots",Charles Perrault,,Charles Perrault,type0545blit.html
545B,Puss in Boots,The Earl of Cattenborough,Europe,,Europe,type0545b.html
545B,Puss in Boots,Puss in Boots,Jacob and Wilhelm Grimm,,Jacob and Wilhelm Grimm,type0545b.html
545B,Puss in Boots,The Feather King,Transylvania,,Transylvania,type0545b.html
545B,Puss in Boots,Prince Csihan (Nettles),Hungary,,Hungary,type0545b.html
545B,Puss in Boots,The Palace That Stood on Golden Pillars,Sweden,,Sweden,type0545b.html
545B,Puss in Boots,Helge-Hal in the Blue Hill,Norway,,Norway,type0545b.html
545B,Puss in Boots,Lord Peter,Norway,,Norway,type0545b.html
545B,Puss in Boots,Mighty Mikko,Finland,,Finland,type0545b.html
545B,Puss in Boots,Count Martin of the Cat,Italy / Austria,,Italy / Austria,type0545b.html
545B,Puss in Boots,Don Joseph Pear,Italy,,Italy,type0545b.html
545B,Puss in Boots,Boroltai Ku,Mongolia,,Mongolia,type0545b.html
545B,Puss in Boots,Jogeshwar's Marriage,India,,India,type0545b.html
545B,Puss in Boots,The Match-Making Jackal,India,,India,type0545b.html
545B,Puss in Boots,The Weaver,India,,India,type0545b.html
545B,Puss in Boots,The Clever Jackal,Kashmir,,Kashmir,type0545b.html
545B,Puss in Boots,The Monkey and Juan Pusong Tambi-Tambi,Philippines,,Philippines,type0545b.html
545B,Puss in Boots,Andres the Trapper,Philippines,,Philippines,type0545b.html
,Rain or Sunshine?,The Father and His Two Daughters,Aesop,,Aesop,aesoprain.html
,Rain or Sunshine?,Nasreddin Hodja and His Two Daughters,Turkey,,Turkey,aesoprain.html
570,The Rabbit Herd,The Rabbit Herd,Europe,,Europe,type0570.html
570,The Rabbit Herd,The Hare Herder,Germany,,Germany,type0570.html
570,The Rabbit Herd,The Green Fig,Germany,,Germany,type0570.html
570,The Rabbit Herd,The King's Hares,Norway,,Norway,type0570.html
570,The Rabbit Herd,Jesper the Hare Herder,Denmark,,Denmark,type0570.html
570,The Rabbit Herd,The Flute,Poland,,Poland,type0570.html
570,The Rabbit Herd,The Magic Fife,Ukraine / Russia,,Ukraine / Russia,type0570.html
570,The Rabbit Herd,Additional tales of type 570,,,,type0570.html
310,Rapunzel,Parsley [Petrosinella],Italy,,Italy,type0310.html
310,Rapunzel,The Fair Angiola,Italy,,Italy,type0310.html
310,Rapunzel,Prunella,Italy,,Italy,type0310.html
310,Rapunzel,Persinette,France,,France,type0310.html
310,Rapunzel,Parsillette,France,,France,type0310.html
310,Rapunzel,Blond Beauty,France,,France,type0310.html
310,Rapunzel,Juan and Clotilde,Philippines,,Philippines,type0310.html
